Acteur_ID,Acteurs,Act_CDB,Act_CDF,Act_Prenoms,Act_Noms,Act_Sx,Act_DDN,Act_DDD,Act_Prf,Act_Orig
103139,Jimmy Kane,,,Jimmy,Kane,M,,199x,RU:,Un
103140,Michael Kane,,,Michael,Kane,M,,199x,RU:,Un
103141,Gabe Kaplan,,,Gabe,Kaplan,,,199x,RU:,Un
103142,Marvin Kaplin,1950,1982,Marvin,Kaplin,M,1924,199x,R:owlish,Am
103143,Shashi Kapoor,1970,1987,Sashi,Kapoor,,,199x,RU:,Un
103144,Doris Day,1948,1968,Doris,Kappelhoff,F,1924,199x,R:wholesome,Am
103145,Valerie Kaprisky,,,Valerie,Kaprisky,F,,199x,RU:,Un
103146,Frank Kaquitts,,,Frank,Kaquitts,M,,199x,RU:,Un
103147,John Karlen,1970,1990,John,Karlen,M,1935,199x,R:weird valet,Am
103148,Miriam Karlin,1955,1975,Miriam,Karlin,F,1925,199x,R:rasping-voiced,Br
103149,Roscoe Karns,1928,1961,Roscoe,Karns,M,1893,1970,R:hard-boiled comedy,Am
103150,Alex Karras,1972,1983,Alex,Karras,M,1935,199x,R:heavyweight character,Am
103151,Kevin Karson,,,Kevin,Karson,M,,199x,RU:,Un
103152,Harold Kasket,1951,1966,Harold,Kasket,M,1916,199x,R:character,Br
103153,Peter Kastner,1965,1970,Peter,Kastner,M,1944,199x,RU:,Ca
103154,Rosanne Katon,,,Rosanne,Katon,,,199x,RU:,Un
103155,William Katt,1976,1982,William,Katt,M,1955,199x,R:lead,Am
103156,Bill Williams,1944,1965,William,Katt,M,1916,199x,R:innocent hero,Am
103157,Joel Grey,1952,1976,Joe,Katz,M,1932,199x,R:singer and dancer,Am
103158,Daniel Kauffman,,,Daniel,Kauffman,M,,199x,RU:,Un
103159,Andy Kaufman,,,Andy,Kaufman,M,,199x,RU:,Un
103160,Joseph Kaufmann,,,Joseph,Kaufmann,M,,199x,RU:,Un
103161,Dorothy Lamour,1936,1976,Dorothy,Kaumeyer,F,1914,199x,R:good-humoured exotic,Am
103162,Dorrie Kavanaugh,,,Dorrie,Kavanaugh,F,,199x,RU:,Un
103163,Julie Kavner,1992,,Julie,Kavner,F,,199x,RU:,Am
103164,Diane Kay,,,Diane,Kay,F,,199x,RU:,Un
103165,Charles Kay,,,Charles,Kay,M,,199x,RU:,Un
103166,Caren Kaye,,,Caren,Kaye,F,,199x,RU:,Un
103167,Stubby Kaye,1955,1968,Stubby,Kaye,M,1918,1997,R:rotund comic,Am
103168,Lainie Kazan,,,Lainie,Kazan,F,,199x,RU:,Un
103169,Elia Kazan,1940,1941,Elia,Kazanjoglous,M,1909,199x,R:distinguished,Gr-turk
103170,James Keach,1975,1983,James,Keach,M,,199x,R:cowboy,Am
103171,Stacy Keach,1968,1983,Stacy,Keach,M,1941,199x,R:general purpose,Am
103172,Robert Emmett Keane,1931,1956,Robert Emmett,Keane,M,1883,1981,R:toothbrush-moustached character,Am
103173,Buster Keaton,1917,1966,Joseph Francis,Keaton,M,1895,1966,R:clown,Am
103174,Michael Keaton,1982,1983,Michael,Keaton,M,1952,199x,R:diffident,Am
103175,Steven Keats,1974,1982,Steven,Keats,M,1945,199x,R:general purpose,Am
103176,Lila Kedrova,1953,1979,Lila,Kedrova,F,1918,199x,R:flamboyant,Ru
103177,Rose Hobart,1930,1948,Rose,Keefer,M,1906,199x,R:character,Am
103178,Ruby Keeler,1933,1970,Ethel,Keeler,F,1909,1993,R:petite dancer,Am
103179,Geoffrey Keen,1950,1979,Geoffrey,Keen,M,1916,199x,R:incisive character,Br
103180,Malcolm Keen,1926,1960,Malcolm,Keen,M,1888,1970,R:character,Br
103181,Jack Kehoe,,,Jack,Kehoe,M,,199x,RU:,Un
103182,Kishi Keiko,,,Kishi,Keiko,F,,199x,RU:,Un
103183,Andrew Keir,1950,1982,Andrew,Keir,M,1926,199x,R:character,Br; Scots
103184,Harvey Keitel,1973,1983,Harvey,Keitel,M,1947,199x,RU:,Am
103185,Brian Keith,1952,1983,Robert jr.,Keith,M,1921,199x,R:easy-going,Am
103186,Robert Keith,1947,1961,Robert,Keith,M,1896,1966,R:character,Am
103187,David Keith,,,David,Keith,M,,199x,RU:,Un
103188,Cecil Kellaway,1939,1970,Cecil,Kellaway,M,1891,1973,R:rogue,SA
103189,Helen Keller,1919,1919,Helen,Keller,F,1881,1968,R:blind,Am
103190,Marthe Keller,1976,1982,Marthe,Keller,F,1945,199x,R:lead,Zw
103191,Dorothy Keller,,,Dorothy,Keller,F,,199x,RU:,Un
103192,Annette Kellerman,1914,1918,Annette,Kellerman,F,1888,1975,R:swimmer,Au
103193,Sally Kellerman,1965,1980,Sally,Kellerman,F,1941,199x,R:lead,Am
103194,Susan Kellerman,,,Susan,Kellerman,F,,199x,RU:,Un
103195,DeForest Kelley,1947,1979,DeForest,Kelley,M,1920,199x,R:general purpose,Am
103196,Mike Kellin,1952,1981,Mike,Kellin,M,1922,1983,RU:,Am
103197,Paula Kelly,1969,1976,Paula,Kelly,F,,199x,R:tall,Am
103198,Judith Barrett,1936,1940,Lucille,Kelly,F,1914,199x,R:B-movie lead,Am
103199,Grace Kelly,1951,1956,Princess Grace of Monaco,Kelly,F,1928,1982,R:cool inner warmth,Am
103200,Moira Kelly,1991,1994,Moira,Kelly,F,1969,199x,R:spunky,Am
103201,Nancy Kelly,1938,1973,Nancy,Kelly,F,1921,199x,R:lead,Am
103202,Patsy Kelly,1933,1979,Patsy,Kelly,F,1910,1981,R:dumpy,Am
103203,Jeanette Kelly,,,Jeanette,Kelly,F,,199x,RU:,Un
103204,Sharon Kelly,,,Sharon,Kelly,F,,199x,RU:,Un
103205,Emmett Kelly,1951,1958,Emmett,Kelly,M,1895,1979,R:clown,Am
103206,Fred Kelly,1954,,Frederick,Kelly,M,,199x,R:dancer,Am
103207,Gene Kelly,1942,1980,Eugene Curran,Kelly,M,1912,1982,R:breezy dancer,Am
103208,Paul Kelly,1920,1957,Paul,Kelly,M,1899,1956,R:lead,Am
103209,Tommy Kelly,1938,1938,Tommy,Kelly,M,1928,199x,R:child,Am
103210,Jim Kelly,,,Jim,Kelly,M,,199x,RU:,Un
103211,Tab Hunter,1948,1982,Andrew Arthur,Kelm,M,1931,199x,R:lead,Am
103212,Moultrie Kelsall,1949,1960,Moultrie,Kelsall,M,1901,1980,R:character,Br ; Scots
103213,Fred Kelsey,1921,1954,Fred,Kelsey,M,1884,1961,R:lugubrious sheriff,Am
103214,Pert Kelton,1929,1969,Pert,Kelton,M,1907,1968,R:character comedienne,Am
103215,Gary Kemp,1990,,Gary,Kemp,M,1959,199x,R:rocker,Br
103216,Martin Kemp,1990,,Martin,Kemp,M,1961,199x,R:rocker,Br
103217,Joan KempWelch,1935,1941,Joan,Kemp-Welch,M,1906,199x,R:character,Br
103218,Rachel Kempson,1963,1966,Rachel,Kempson,F,,199x,RU:,Un
103219,Takakura Ken,,,Takakura,Ken,,,199x,RU:,Un
103220,Cyrus O. Kendall,1936,1945,Cyrus,Kendall,M,1898,1953,R:cigar-chewing heavy,Am
103221,Henry Kendall,1921,1955,Henry,Kendall,M,1887,1962,R:revue star,Br
103222,Tony Kendall,,,Tony,Kendall,M,,199x,RU:,Un
103223,Alexa Kenin,,,Alexa,Kenin,F,,199x,RU:,Un
103224,Jayne Kennedy,,,Jayne,Kennedy,F,,199x,RU:,Un
103225,Leon Isaac Kennedy,,,Leon,Kennedy,M,,199x,RU:,Un
103226,Edgar Kennedy,1915,1948,Edgar,Kennedy,M,1890,1948,R:explosive,Am
103227,Arthur Kennedy,1940,1978,Arthur,Kennedy,M,1914,1990,R:lead,Am
103228,George Kennedy,1960,1981,George,Kennedy,M,1925,1998,R:menacing,Am
103229,Gerard Kennedy,,,Gerard,Kennedy,M,,199x,RU:,Un
103230,James Kenney,1947,1958,James,Kenney,M,1930,199x,R:juvenile actor,Br
103231,Sean Kenney,,,Sean,Kenney,M,,199x,RU:,Un
103232,Jill Kennington,,,Jill,Kennington,F,,199x,RU:,Un
103233,Patsy Kensit,1990,1993,Patsy,Kensit,F,1969,199x,R:saucy musician,
103234,Dorothea Kent,,,Dorothea,Kent,F,,199x,RU:,Un
103235,Keneth Kent,1939,1940,Keneth,Kent,M,1882,1963,RU:,Br
103236,Doris Kenyon,1916,1964,Doris,Kenyon,F,,199x,R:silent-screen lead,Am
103237,J. Herbert Kerr jr.,,,J. Herbert,Kerr,M,,199x,RU:,Un
103238,John Kerr,1955,1962,John,Kerr,M,1931,199x,R:lead,Am
103239,Bill Kerr,,,Bill,Kerr,M,,199x,RU:,Un
103240,Deborah Kerr,1940,1969,Deborah,Kerr-Trimmer,F,1921,1995,R:proper,GB (Scottish)
103241,Linda Kerridge,,,Linda,Kerridge,F,,199x,RU:,Un
103242,J. M. Kerrigan,1935,1956,J.M.,Kerrigan,M,1885,1964,R:character,Ir
103243,Kathy Kersh,,,Kathy,Kersh,F,,199x,RU:,Un
103244,Brian Kerwin,,,Brian,Kerwin,M,,199x,RU:,Un
103245,Lance Kerwin,,,Lance,Kerwin,M,,199x,RU:,Un
103246,Jillian Kessner,,,Jillian,Kessner,F,,199x,RU:,Un
103247,Sara Kestelman,,,Sara,Kestelman,F,,199x,RU:,Un
103248,Evelyn Keyes,1938,1956,Evelyn,Keyes,F,1919,199x,R:dancer,Am
103249,Mark Keyloun,,,Mark,Keyloun,M,,199x,RU:,Un
103250,Persis Khambatta,1979,1982,Persis,Khambatta,F,1950,199x,R:lead,In
103251,Chaka Khan,,,Chaka,Khan,,,199x,RU:,Un
103252,Guy Kibbee,1931,1949,Guy,Kibbee,M,1882,1956,R:genial,Am
103253,Margot Kidder,1969,1983,Margot,Kidder,F,1948,199x,R:lead,Ca
103254,Nicole Kidman,1990,,Nicole,Kidman,F,1967,199x,R:ty,Au
103255,Richard Kiel,1962,1983,Richard,Kiel,M,1939,199x,R:huge,Am
103256,Wolfgang Kieling,1936,1972,Wolfgang,Kieling,M,1924,199x,R:character,Ge
103257,Margaret Lindsay,1932,1963,Margaret,Kies,F,1910,1981,R:lead,Am
103258,Hedy Lamarr,1933,1957,Hedwig,Kiesler,F,1913,199x,R:lead,Os
103259,Percy Kilbride,1933,1959,Percy,Kilbride,M,1888,1964,R:wily hayseed roles,Am
103260,Terry Kilburn,1938,1958,Terry,Kilburn,M,1926,199x,R:boy actor,Br
103261,Richard Kiley,1951,1981,Richard,Kiley,M,1922,199x,R:general purpose,Am
103262,Victor Kilian,1932,1976,Victor,Kilian,M,1897,1979,R:charactor,Am
103263,Val Kilmer,1990,1994,Val,Kilmer,M,1959,199x,R:ty,Am
103264,Bruce Kimmel,,,Bruce,Kimmel,M,,199x,RU:,Un
103265,Anthony Kimmins,1933,1934,Anthony,Kimmins,M,1901,1964,R:light comedy,Br
103266,Stephen Kinanju,,,Stephen,Kinanju,M,,199x,RU:,Ke
103267,Anita King,1914,1914,Anita,King,F,1889,1963,R:silent lead,Am
103268,Moira Shearer,1952,1960,Moira,King,F,1926,199x,R:dancer,Br; Scots
103269,Mabel King,,,Mabel,King,F,,199x,RU:,Un
103270,Pamela King,,,Pamela,King,F,,199x,RU:,Un
103271,Charles King,1928,1930,Charles,King,M,1889,1944,R:song and dance,Am
103272,Charles King,1932,1943,Charles,King,M,1899,1957,R:western heavy,Am
103273,Perry King,1971,1982,Perry,King,M,1948,199x,R:lead,Am
103274,Stephen King,,,Stephen,King,M,1940,199x,RU:,Am
103275,Walter Woolf King,1935,1958,Walter Woolf,King,M,1899,199x,R:villain roles,Am
103276,Adrienne King,,,Adrienne,King,M,,199x,RU:,Un
103277,Bernard King,,,Bernard,King,M,,199x,RU:,Un
103278,Zalman King,,,Zalman,King,M,,199x,RU:,Un
103279,Walter Kingsford,1935,1958,Walter,Kingsford,M,1882,1958,R:kindly professional role,Br
103280,Melinda Kinnaman,,,Melinda,Kinnaman,F,,199x,RU:,Un
103281,Greg Kinnear,1997,,Greg,Kinnear,M,1963,199x,RU:,Ct
103282,Roy Kinnear,1962,1982,Roy,Kinnear,M,1934,1988,R:bulbous,Br
103283,Leonid Kinskey,1932,1955,Leonid,Kinskey,M,1903,1992,R:lanky,Ru
103284,Nastassia Kinsky,1976,1984,Nastassia,Kinski,F,1959,199x,R:slinky,Ge
103285,Lee Kinsolving,1960,1961,Lee,Kinsolving,F,1938,1974,R:teenage lead,Am
103286,Bruno Kirby,,,Bruno,Kirby,M,,199x,RU:,Un
103287,Tommy Kirk,1957,1965,Tommy,Kirk,M,1941,199x,R:juvenile lead,Am
103288,Al Kirkeby,,,Al,Kirkeby,M,,199x,RU:,Un
103289,Phyllis Kirk,1950,1959,Phyllis,Kirkegaard,F,1926,199x,R:lead,Am
103290,Sally Kirkland,,,Sally,Kirkland,F,,199x,RU:,Un
103291,Oreste Kirkop,1955,1955,Oreste,Kirkop,M,,199x,R:operatic singer,Maltese
103292,James Kirkwood,1921,,James,Kirkwood,M,,1989,R:sr,Ct
103293,Terry Kiser,,,Terry,Kiser,,,199x,RU:,Un
103294,Tawny Kitaen,,,Tawny,Kitaen,F,,199x,RU:,Un
103295,Michael Kitchen,,,Michael,Kitchen,M,,199x,RU:,Un
103296,Eartha Kitt,1954,1982,Eartha,Kitt,F,1928,199x,R:vibrant,Am
103297,John Kitzmiller,1946,1965,John,Kitzmiller,M,1913,1965,R:Creole cabaret singer,Am
103298,Alf Kjellin,1944,1970,Alf,Kjellin,M,1920,199x,RU:,Sw
103299,Bodil Kjer,,,Bodil,Kjer,M,,199x,RU:,Un
103300,Gene Barry,1952,1979,Eugene,Klass,M,1921,199x,R:poised,Am
103301,Robert Klein,,,Robert,Klein,M,,199x,RU:,Un
103302,Rudolf KleinRogge,1921,1942,Rudolf,Klein-Rogge,M,1888,1955,R:character,Ge
103303,Henry Brandon,1934,1975,Henry,Kleinbach,M,1912,199x,R:character,Am
103304,Werner Klemperer,1956,1981,Werner,Klemperer,M,1919,199x,R:nazi agent,Ge-Am
103305,Frank Latimore,1944,1976,Frank,Kline,M,,199x,R:lead,Am
103306,Kevin Kline,,,Kevin,Kline,M,,199x,RU:,Un
103307,Val Kline,,,Val,Kline,M,,199x,RU:,Un
103308,Karen Verne,1939,1967,Ingabor Katrine,Klinekerfuss,F,1915,1967,R:lead,Ge
103309,Debra Klose,,,Debra,Klose,,,199x,RU:,Un
103310,Georgia Brown,1967,1974,Georgia,Klot,F,1933,199x,R:cabaret songstress,Br
103311,Mae Clarke,1929,1967,Mary,Klotz,F,1910,1992,R:pert gun moll,Am
103312,Jack Klugman,1956,1976,Jack,Klugman,M,1922,199x,R:lean,Am
103313,Evelyn Knapp,1931,1943,Evelyn,Knapp,F,1908,1981,R:lead,Am
103314,Hildegard Neff,1946,1968,Hildegard,Knef,F,1925,199x,R:lead,Ge
103315,David Knell,,,David,Knell,M,,199x,RU:,Un
103316,Alan King,1955,1983,Irwin,Kniberg,M,1924,199x,R:cabaret comedian,Am
103317,Evel Knievel,,,Evel,Knievel,M,,199x,RU:,Un
103318,Sandra Knight,,,Sandra,Knight,F,,199x,RU:,Un
103319,Esmond Knight,1931,1970,Esmond,Knight,M,1906,1987,R:soldier,Br; Welsh
103320,Ted Knight,1960,,Ted,Knight,M,,1986,RU:,Un
103321,Shirley Knight,1959,1982,Shirley,Knight Hopkins,F,1937,199x,R:lead,Am
103322,Don Knotts,1960,1981,Don,Knotts,M,1924,199x,R:`hayseed' comedian,Am
103323,Patric Knowles,1934,1973,Reginald,Knowles,M,1911,199x,R:light lead,Br
103324,Alexander Knox,1938,1983,Alexander,Knox,M,1907,199x,R:quiet-spoken,Ca
103325,Mae Murray,1917,1931,Marie Adrienne,Koenig,F,1889,1965,R:silent lead,Am
103326,Walter Koenig,,,Walter,Koenig,M,,199x,RU:,Un
103327,Terry Moore,1943,1978,Helen,Koford,F,1929,199x,R:lead,Am
103328,Fred Kohler sr.,1919,1938,Fred,Kohler sr.,M,1889,1938,R:western badman,Am
103329,Fritz Kortner,1916,1948,Fritz Nathan,Kohn,M,1892,1970,R:character,Os
103330,Clarence Kolb,1938,1957,Clarence,Kolb,M,1874,1964,R:explosive executive,Am
103331,Henry Kolker,1915,1947,Henry,Kolker,M,1874,1947,R:heavy lawyer,Am
103332,Woody Allen,1965,1983,Allen Stewart,Konigsberg,M,1935,199x,R:confused innocent,Am
103333,Phyllis Konstam,1928,1960,Phyllis,Konstam,F,1907,1976,R:heroine,Br
103334,Anna Konstam,,,Anna,Konstam,F,,199x,RU:,Un
103335,Leopoldine Konstatin,,,Leopoldine,Konstatin,F,,199x,RU:,Un
103336,Miliza Korjus,1938,1942,Miliza,Korjus,F,1908,1980,R:singer,Po
103337,Harvey Korman,1966,1978,Harvey,Korman,M,1927,199x,R:loud-mouth,Am
103338,Dita Parlo,1928,1956,Gerthe,Kornstadt,F,1906,1971,RU:,Ge
103339,Charlie Korsmo,,,Charlie,Korsmo,M,,199x,RU:,Un
103340,Sylva Koscina,1960,1970,Sylva,Koscina,F,1935,199x,R:lead,Yu
103341,Linda Koslowski),1987,,Linda,Koslovski,F,,199x,R:romatic businesswoman,
103342,Sylvia Sidney,1929,1982,Sophia,Kosow,F,1910,199x,R:fragile,Am
103343,David Kossoff,1950,1964,David,Kossoff,M,1919,199x,R:character,Br
103344,Sho Kosugi,,,Sho,Kosugi,,,199x,RU:,Un
103345,Yaphet Kotto,1968,1983,Yaphet,Kotto,M,1937,199x,R:black character,Am
103346,Nancy Kovack,1960,1969,Nancy,Kovack,F,1935,199x,R:lead,Am
103347,Ernie Kovacs,1957,1962,Ernie,Kovacs,M,1919,1962,R:big,Am
103348,Jeroen Krabbe,1992,1993,Jeroen,Krabbe,M,,199x,R:sr,Ct
103349,Jeffrey Kramer,,,Jeffrey,Kramer,M,,199x,RU:,Un
103350,Hugh OBrian,1950,1977,Hugh,Krampe,M,1925,199x,R:leathery,Am
103351,Werner Krauss,1916,1959,Werner,Krauss,M,1884,1959,R:distinguished,Ge
103352,Marion Marsh,1931,1942,Violet,Krauth,F,1913,199x,R:lead,Am
103353,Warren William,1914,1947,Warren,Krech,M,1895,1948,R:suave,Am
103354,Kurt Kreuger,1943,1967,Kurt,Kreuger,M,1917,199x,R:continental heartthrob,Zw
103355,Lisa Kreuzer,,,Lisa,Kreuzer,F,,199x,RU:,Un
103356,Anneline Kriel,,,Anneline,Kriel,F,,199x,RU:,Un
103357,Alice Krige,1981,1997,Alice,Krige,F,,199x,R:lead,SA
103358,Sylvia Kristel,1973,1982,Sylvia,Kristel,F,1952,199x,R:lead,Fr
103359,Marta Kristen,,,Marta,Kristen,F,,199x,RU:,Un
103360,Kris Kristofferson,1972,1984,Kris,Kristofferson,M,1936,199x,R:lead,Am
103361,Joseph Kroner,,,Joseph,Kroner,M,,199x,RU:,Un
103362,Alma Kruger,1936,1947,Alma,Kruger,F,1868,1960,R:nurse,Am
103363,Hardy Kruger,1943,1979,Hardy,Kruger,M,1928,199x,R:lead,Ge
103364,Otto Kruger,1932,1964,Otto,Kruger,M,1885,1974,R:suave,Am
103365,Gene Krupa,,,Gene,Krupa,M,,199x,RU:,Am
103366,Jack Kruschen,1949,1981,Jack,Kruschen,M,1922,199x,R:character comedian,Am
103367,Jack Benny,1929,1967,Benjamin,Kubelsky,M,1894,1974,R:reproachful comedian,Am
103368,Vivian Kubrick,,,Vivian,Kubrick,F,,199x,RU:,Un
103369,Youki Kudoh,1989,1992,Youki,Kudoh,F,1971,199x,R:lively,Ja
103370,Elissa Landi,1929,1943,Elizabeth,Kuhnelt,F,1904,1948,R:lead,Os-It
103371,Paul Kukas,,,Paul,Kukas,M,,199x,RU:,Un
103372,Nancy Kulp,1952,1981,Nancy,Kulp,F,1919,1991,R:comedy,Am
103373,Cal Kuniholme,,,Cal,Kuniholme,M,,199x,RU:,Un
103374,Alwyn Kurts,,,Alwyn,Kurts,,,199x,RU:,Un
103375,Katy Kurtzman,,,Katy,Kurtzman,F,,199x,RU:,Un
103376,James Kushner,,,James,Kushner,M,,199x,RU:,Un
103377,Nancy Kwan,1960,1978,Nancy,Kwan,F,1938,199x,R:exotic,Ch-Br
103378,Burt Kwouk,1964,1982,Burt,Kwouk,M,1930,199x,R:assistant,Ch-Br
103379,Sam Kydd,1945,1966,Sam,Kydd,M,1917,1982,R:character comedian,Br
103380,Machiko Kyo,1950,1958,Machiko,Kyo,F,1924,199x,R:lead,Ja
103381,Kay Kyser,1939,1944,Kay,Kyser,M,1897,199x,R:mild-mannered,Am
103382,Joanne Dru,1946,1965,Joanne,la Coque,F,1923,199x,R:lead,Am
103383,David Labiosa,,,David,Labiosa,M,,199x,RU:,Un
103384,Catherine Lacey,1938,1967,Catherine,Lacey,F,1904,1979,R:sympathetic spinsters,Br
103385,Ronald Lacey,1964,1984,Ronald,Lacey,M,,1991,RU:,Un
103386,Taylor Lacher,,,Taylor,Lacher,M,,199x,RU:,Un
103387,Stephen Lack,,,Stephen,Lack,M,,199x,RU:,Un
103388,Frank Lackteen,1916,1965,Frank,Lackteen,M,1894,1968,R:character,Am
103389,Denis Lacroix,,,Denis,Lacroix,M,,199x,RU:,Un
103390,Jerry Lacy,,,Jerry,Lacy,M,,199x,RU:,Un
103391,Alan Ladd,1932,1964,Alan,Ladd,M,1913,1964,R:unsmiling,Am
103392,David Ladd,,,David,Ladd,M,,199x,RU:,Un
103393,Diane Ladd,1973,1983,Diane,Ladnier,F,1932,199x,R:lead,Am
103394,John Carroll,1929,1959,Julian,LaFaye,M,1906,1979,R:singer,Latin-Am
103395,Patricia Laffan,1945,1956,Patricia,Laffan,F,1919,199x,RU:,Br
103396,Janet Blair,1941,1972,Martha,Lafferty,F,1921,199x,R:vivacious,Am
103397,Marcy Lafferty,,,Marcy,Lafferty,F,,199x,RU:,Un
103398,Nancy Carroll,1927,1938,Ann,LaHiff,F,1905,1965,R:musical,Am
103399,Bert Lahr,1931,1968,Irving,Lahrheim,M,1895,1967,R:wry-faced vaudeville comedian,Am
103400,Christine Lahti,,,Christine,Lahti,F,,199x,RU:,Un
103401,Gary Lahti,,,Gary,Lahti,M,,199x,RU:,Un
103402,Jenny Laird,1939,1960,Jenny,Laird,F,1917,199x,R:character,Br
103403,Ann Sothern,1934,1978,Harriette,Lake,F,1909,199x,R:hard-boiled,Am
103404,Barbara LaMarr,1922,1926,Barbara,LaMarr,F,1896,1926,R:lead,Am
103405,Fernando Lamas,1951,1978,Fernando,Lamas,M,1915,1982,R:sexy,Ar
103406,Lorenzo Lamas,,,Lorenzo,Lamas,M,,199x,RU:,Un
103407,Gil Lamb,1942,1967,Gil,Lamb,M,1906,199x,R:rubber-boned comic,Am
103408,Christopher Lambert,1984,,Christopher,Lambert,M,,199x,R:ape man,Am
103409,Constant Lambert,1947,1947,Constant,Lambert,M,1905,1951,R:conductor,Br
103410,Jack Lambert,1936,1966,Jack,Lambert,M,1899,1976,R:character,Br; Scots
103411,Jack Lambert,1943,1963,Jack,Lambert,M,1920,199x,R:evil-eyed heavy character,Am
103412,Paul Lambert,,,Paul,Lambert,M,,199x,RU:,Un
103413,Heath Lamberts,,,Heath,Lamberts,,,199x,RU:,Un
103414,Lloyd Lamble,1953,1960,Lloyd,Lamble,M,1914,199x,R:detective,Au
103415,Molly Lamont,,,Molly,Lamont,F,,199x,RU:,Un
103416,Duncan Lamont,1953,1976,Duncan,Lamont,M,1918,199x,RU:,Br; Scots
103417,Charles Lampkin,,,Charles,Lampkin,M,,199x,RU:,Un
103418,Burt Lancaster,1946,1983,Burt,Lancaster,M,1913,1994,R:athletic,Am
103419,Karl Lanchbury,,,Karl,Lanchbury,M,,,RU:,Un
103420,Geoffrey Land,,,Geoffrey,Land,M,,199x,RU:,Un
103421,David Landau,1931,1934,David,Landau,M,1878,1935,R:character,Am
103422,Martin Landau,1959,1994,Martin,Landau,M,1933,1998,R:gaunt,Am
103423,Judy Landers,,,Judy,Landers,F,,199x,RU:,Un
103424,Marla Landi,1957,1965,Maria,Landi,F,1937,199x,R:lead,It
103425,Cullen Landis,1917,1924,Cullen,Landis,M,1896,1975,R:hero,Am
103426,Laurene Landon,,,Laurene,Landon,,,199x,RU:,Un
103427,Valerie Landsburg,,,Valerie,Landsburg,F,,199x,RU:,Un
103428,Diane Lane,1979,1993,Diane,Lane,F,1965,199x,RU:,Un
103429,Jocelyn Lane,1965,,Jocelyn,Lane,F,,199x,R:model,Un
103430,Richard Lane,1937,1951,Richard,Lane,M,1900,199x,R:reporter,Un
103431,Charles Lane,1936,1980,Charles,Lane,M,1899,199x,R:character,Am
103432,Rusty Lane,1956,,fn,Lane,M,,199x,R:busybody,Am
103433,Mike Lane,,,Mike,Lane,M,,199x,RU:,Un
103434,Abbe Lane,,,Abbe,Lane,,,199x,RU:,Un
103435,Matheson Lang,1921,1936,Matheson,Lang,M,1879,1948,RU:,Br; Scots
103436,Robert Lang,1973,1979,Robert,Lang,M,1934,199x,R:character,Br
103437,Perry Lang,,,Perry,Lang,M,,199x,RU:,Un
103438,Glenn Langan,1944,1957,Glenn,Langan,M,1917,199x,R:light lead,Am
103439,Sue Ane Langdon,1961,1980,Sue Ane,Langdon,F,1940,199x,R:lead,Am
103440,Michael Langdon,1991,,Michael,Langdon,F,,1991,R:good guy,Am
103441,Harry Langdon,1923,1944,Harry,Langdon,M,1884,1944,R:melancholic,Am
103442,Hope Lange,1956,1979,Hope,Lange,F,1931,199x,R:lead,Am
103443,Jessica Lange,1976,1982,Jessica,Lange,F,1949,199x,R:lead,Am
103444,Mary Astor,1921,1964,Lucille,Langehanke,F,1906,1987,R:solid,Am
103445,Frank Langella,1970,1981,Frank,Langella,M,1940,199x,R:lead,Am
103446,Frances Langford,1935,1954,Frances,Langford,F,1914,199x,R:band singer,Am
103447,Angela Lansbury,1944,1983,Angela,Lansbury,F,1925,199x,R:detective,Br
103448,Fabio,,,Fabio,Lanzoni,M,1961,199x,R:sexy,It
103449,Laurie Lapinski,,,Laurie,Lapinski,F,,199x,RU:,Un
103450,Laura LaPlante,1921,1957,Laura,LaPlante,F,1904,199x,R:lead,Am
103451,Jane Lapotaire,1969,1975,Jane,Lapotaire,F,1941,199x,R:diminutive,Am-Fr
103452,Rod LaRocque,1917,1941,Roderick,LaRocque de la Rour,M,1896,1969,R:lead in silent films,Am
103453,Susanna Foster,1940,1945,Susan,Larsen,F,1924,199x,R:operatic singer,Am
103454,Keith Larsen,1952,1960,Keith,Larsen,M,1925,199x,R:secondstring lead,Am
103455,Erik Larsen,,,Erik,Larsen,M,,199x,RU:,Un
103456,Ham Larsen,,,Ham,Larsen,M,,199x,RU:,Un
103457,Wolf Larson,1991,,Wolf,Larson,M,1959,199x,R:jungle boy,Am
103458,Signe Hasso,1933,1977,Signe,Larsson,F,1915,199x,R:strong-willed,Sw
103459,Dianne Foster,1951,1963,D.,Laruska,F,1928,199x,R:lead,Ca
103460,Louise Lasser,1971,1980,Louise,Lasser,F,1939,199x,RU:,Am
103461,Sidney Lassick,,,Sidney,Lassick,M,,199x,RU:,Un
103462,Pal,1943,,,Lassie,A,,199x,R:faithful dog,Am
103463,Louise Latham,1964,1978,Louise,Latham,F,,,RU:,Am
103464,Matt Lattanzi,,,Matt,Lattanzi,M,,199x,RU:,Un
103465,Lyle Lattel,,,Lyle,Lattel,M,,199x,RU:,Un
103466,Ellen Hamilton Latzen,1988,,gn,Latzen,F,,199x,R:girl,
103467,Chester Lauck,1940,1942,Chester,Lauck,M,1902,1980,R:hillbilly: Lum,Am
103468,Pierre Fresnay,1915,1960,Pierre-Jules-Lions,Laudenbach,M,1897,1975,RU:,Fr
103469,Tom Laughlin,1967,1975,Tom,Laughlin,M,1938,199x,RU:,Am
103470,Charles Laughton,1939,,Charles,Laughton,M,1899,1962,R:wry,Br
